contest_type	Contest	contest_district_type	Selection	ReportingUnit	CountItemType	Count
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Gaston County	provisional	208
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Gates County	absentee-mail	37
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Gates County	early	870
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Gates County	election-day	2011
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Gates County	provisional	11
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Graham County	absentee-mail	72
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Graham County	early	1382
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Graham County	election-day	1138
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Graham County	provisional	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Granville County	absentee-mail	137
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Granville County	early	6337
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Granville County	election-day	5016
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Granville County	provisional	59
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Greene County	absentee-mail	53
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Greene County	early	1789
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Greene County	election-day	2167
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Greene County	provisional	7
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Guilford County	absentee-mail	2552
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Guilford County	early	42425
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Guilford County	election-day	49315
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Guilford County	provisional	153
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Halifax County	absentee-mail	74
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Halifax County	early	1787
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Halifax County	election-day	5681
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Halifax County	provisional	20
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Harnett County	absentee-mail	818
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Harnett County	early	12108
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Harnett County	election-day	10306
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Harnett County	provisional	212
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Haywood County	absentee-mail	261
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Haywood County	early	8039
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Haywood County	election-day	7037
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Haywood County	provisional	8
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Henderson County	absentee-mail	960
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Henderson County	early	15250
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Henderson County	election-day	14922
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Henderson County	provisional	75
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hertford County	absentee-mail	45
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hertford County	early	940
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hertford County	election-day	2439
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hertford County	provisional	4
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hoke County	absentee-mail	87
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hoke County	early	3272
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hoke County	election-day	3222
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hoke County	provisional	27
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hyde County	absentee-mail	24
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hyde County	early	241
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hyde County	election-day	842
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Hyde County	provisional	14
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Iredell County	absentee-mail	1419
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Iredell County	early	22228
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Iredell County	election-day	22621
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Iredell County	provisional	95
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Jackson County	absentee-mail	119
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Jackson County	early	4382
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Jackson County	election-day	3287
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Jackson County	provisional	69
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Johnston County	absentee-mail	758
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Johnston County	early	19053
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Johnston County	election-day	25519
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Johnston County	provisional	183
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Jones County	absentee-mail	28
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Jones County	early	902
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Jones County	election-day	1464
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Jones County	provisional	23
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lee County	absentee-mail	182
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lee County	early	7218
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lee County	election-day	4539
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lee County	provisional	22
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lenoir County	absentee-mail	139
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lenoir County	early	7030
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lenoir County	election-day	4337
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lenoir County	provisional	9
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lincoln County	absentee-mail	341
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lincoln County	early	11097
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lincoln County	election-day	11737
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Lincoln County	provisional	75
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Macon County	absentee-mail	277
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Macon County	early	5829
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Macon County	election-day	4278
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Macon County	provisional	33
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Madison County	absentee-mail	61
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Madison County	early	2825
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Madison County	election-day	2216
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Madison County	provisional	23
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Martin County	absentee-mail	65
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Martin County	early	1862
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Martin County	election-day	3121
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Martin County	provisional	4
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;McDowell County	absentee-mail	118
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;McDowell County	early	5205
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;McDowell County	election-day	5100
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;McDowell County	provisional	72
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Mecklenburg County	absentee-mail	5962
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Mecklenburg County	early	74279
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Mecklenburg County	election-day	80464
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Mecklenburg County	provisional	610
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Mitchell County	absentee-mail	102
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Mitchell County	early	2458
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Mitchell County	election-day	1838
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Mitchell County	provisional	41
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Montgomery County	absentee-mail	117
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Montgomery County	early	2257
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Montgomery County	election-day	3519
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Montgomery County	provisional	38
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Moore County	absentee-mail	804
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Moore County	early	11750
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Moore County	election-day	14372
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Moore County	provisional	99
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Nash County	absentee-mail	393
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Nash County	early	9702
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Nash County	election-day	9892
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Nash County	provisional	192
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;New Hanover County	absentee-mail	906
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;New Hanover County	early	26955
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;New Hanover County	election-day	20108
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;New Hanover County	provisional	333
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Northampton County	absentee-mail	42
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Northampton County	early	832
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Northampton County	election-day	2261
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Northampton County	provisional	11
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Onslow County	absentee-mail	366
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Onslow County	early	9349
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Onslow County	election-day	16680
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Onslow County	provisional	310
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Orange County	absentee-mail	344
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Orange County	early	8314
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Orange County	election-day	8135
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Orange County	provisional	40
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pamlico County	absentee-mail	52
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pamlico County	early	1773
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pamlico County	election-day	1687
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pamlico County	provisional	9
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pasquotank County	absentee-mail	122
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pasquotank County	early	4198
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pasquotank County	election-day	3169
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pasquotank County	provisional	49
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pender County	absentee-mail	141
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pender County	early	8573
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pender County	election-day	5701
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pender County	provisional	145
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Perquimans County	absentee-mail	44
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Perquimans County	early	2172
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Perquimans County	election-day	1862
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Perquimans County	provisional	6
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Person County	absentee-mail	85
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Person County	early	4389
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Person County	election-day	4364
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Person County	provisional	21
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pitt County	absentee-mail	281
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pitt County	early	16489
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pitt County	election-day	14728
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Pitt County	provisional	492
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Polk County	absentee-mail	155
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Polk County	early	3212
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Polk County	election-day	2448
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Polk County	provisional	12
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Randolph County	absentee-mail	449
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Randolph County	early	20766
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Randolph County	election-day	16171
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Randolph County	provisional	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Richmond County	absentee-mail	157
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Richmond County	early	3820
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Richmond County	election-day	4505
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Richmond County	provisional	83
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Robeson County	absentee-mail	439
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Robeson County	early	7299
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Robeson County	election-day	10969
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Robeson County	provisional	254
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rockingham County	absentee-mail	259
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rockingham County	early	11682
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rockingham County	election-day	9687
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rockingham County	provisional	79
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rowan County	absentee-mail	739
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rowan County	early	15019
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rowan County	election-day	16877
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rowan County	provisional	92
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rutherford County	absentee-mail	243
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rutherford County	early	7810
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rutherford County	election-day	8434
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Rutherford County	provisional	89
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Sampson County	absentee-mail	118
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Sampson County	early	4962
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Sampson County	election-day	7452
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Sampson County	provisional	22
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Scotland County	absentee-mail	155
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Scotland County	early	3522
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Scotland County	election-day	2535
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Scotland County	provisional	43
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Stanly County	absentee-mail	286
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Stanly County	early	6967
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Stanly County	election-day	9941
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Stanly County	provisional	85
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Stokes County	absentee-mail	182
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Stokes County	early	5676
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Stokes County	election-day	7229
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Stokes County	provisional	55
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Surry County	absentee-mail	416
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Surry County	early	8935
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Surry County	election-day	8717
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Surry County	provisional	72
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Swain County	absentee-mail	56
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Swain County	early	1915
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Swain County	election-day	1238
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Swain County	provisional	7
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Transylvania County	absentee-mail	221
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Transylvania County	early	5105
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Transylvania County	election-day	3919
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Transylvania County	provisional	29
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Tyrrell County	absentee-mail	6
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Tyrrell County	early	400
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Tyrrell County	election-day	423
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Tyrrell County	provisional	2
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Union County	absentee-mail	1317
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Union County	early	32894
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Union County	election-day	25552
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Union County	provisional	292
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Vance County	absentee-mail	105
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Vance County	early	3764
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Vance County	election-day	2842
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Vance County	provisional	7
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wake County	absentee-mail	6680
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wake County	early	70845
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wake County	election-day	107802
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wake County	provisional	1697
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Warren County	absentee-mail	48
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Warren County	early	1048
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Warren County	election-day	1948
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Warren County	provisional	4
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Washington County	absentee-mail	1
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Washington County	early	1108
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Washington County	election-day	1158
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Washington County	provisional	34
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Watauga County	absentee-mail	272
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Watauga County	early	6107
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Watauga County	election-day	4921
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Watauga County	provisional	94
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wayne County	absentee-mail	307
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wayne County	early	13112
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wayne County	election-day	9186
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wayne County	provisional	112
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wilkes County	absentee-mail	308
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wilkes County	early	6280
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wilkes County	election-day	10659
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wilkes County	provisional	42
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wilson County	absentee-mail	250
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wilson County	early	7651
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wilson County	election-day	7465
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Wilson County	provisional	29
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Yadkin County	absentee-mail	151
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Yadkin County	early	3161
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Yadkin County	election-day	7351
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Yadkin County	provisional	25
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Yancey County	absentee-mail	227
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Yancey County	early	3129
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Yancey County	election-day	2076
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	Yes	North Carolina;Yancey County	provisional	15
